txid,is_coinbase,input_count,output_count
5e34a5312e7cc13ea2e95995d501434af3cdf27dbd9755db312c129e1a41549b,1,1,1
6ed64a0f08c50bd9850f4441b8653aa4832367161cd6a64c9e2643a05b5d861d,1,1,1
d58103322efa715974ec51c2a5d44560c98f2a9a65464f16ac6c7c7eb7bd8f7d,1,1,1
c23747e9c5aea3b4c5592f3210466b3799aca0c3f670529703d05e35c9da6641,1,1,1
72339e62f7ec3fee25c088783a30366e9cac8d7dc612fb20a128e1ce369addad,1,1,1
8b0d6d301591a03cf1a4d660f4e65b45668fcd68f47722bb6e5e3f5b274487d2,1,1,1
45e8b5d95fafdd48c8f5919edb33e0f4cf4c7b66a13eddc64dee0044c3223338,1,1,1
8c1aefb3625a21c2e537b63f4aadfa18e8cb85b27b4e50a14ae28fb3cb7edc08,1,1,1
36bb965965fdba56d724878191ec240f76362169dd99e5f8ba3666e9cf37767c,1,1,1
271574aa76b14f3bb9a7166488f27e52d6e13a6b9fef031cf2259613222972b6,1,1,1
c2bca4037020943f4ee142a7f1e4d8c9b6a50ef32fcb7faf7b73f6fdcedce9a1,1,1,1
b2ea7c941995516aa2528d0ebb91f4dee2dfdd7cd99108065175e04b4ae45429,1,1,1
aafc67e3d79434f67c39bd9106b25b8a522f43a38b6ac67ccef00b0ca038a2f7,1,1,1
4e267af54e7e32a3c0dd6cdd210e0e5557a48a357f514fee60bcef12d21c0bc3,1,1,1
973065ce0acc8fe0b2c48428c53712fca0af7000eb60c98d660c3bb9eb9b4fb9,1,1,1
e3da9f92dac8129e23864d0f55cdd0b9f3c434a3ef90a465e30f5eab2157fc4d,1,1,1
bf52ad206a8e8ee6cf0c74c4ba3511c9dc9ce17bc8f18fd7cc6063fcc190fb8e,1,1,1
2c37ea69afb73a766004b81bfc7af72eb2c93933ca1261569bf1f7dea72f1268,1,1,1
dde576bc6ac5b2cd4a76c9409a2e6d09408d24b2ab8e0a79f16a4d7be554b92e,1,1,1
79fbd94a0d2a3cac5a4316429143d20570b0cdee52dd8a3565bea32c5dd3d426,1,1,1
815af3af1d3bf6f9c8fdb53abb7f184222a4bf1630d74dbb8cd4b80904955c39,1,1,1
ae44c3bf9366b9d11bd015554481e0db434819ddbbe6cd3065437148741c9ae7,1,1,1
2ae48a4dab0fb1e4930bb0760b8edc559585def7eb54fb382ec0de2257a01109,1,1,1
900ab04b0d168009a62e1813393bea3d97a392aad282cac15e0879de2a234b35,1,1,1
6f80ccbc0b19a7c819621f74065fd8d08f2c09f2e06749d1d1e20edc0b30f568,1,1,1
a5f156506f1237b5b27bcf6eef955279787d81de8edb94ef223886ae6f104b71,1,1,1
0d677c8f3ee3b80b759386129f54ee180acbf9a96cecaff09e969c843f491b4c,1,1,1
90fa28e5354a3b436e2f9482225034a2e9c41eaf2444ac26c85e80f14b391ee6,1,1,1
cd589d17807229512a6b141a6e2141ee67385aac9b8d8b9b441b55afde8a70fd,1,1,1
3dea198e7236e944d7b49401689e7986b0fffbf0c71fbb7a4623f27e475bbcfd,1,1,1
4c835e7d2f3796354e4884a99ff4a6d0e5d9204b95e33cef3c08f4970ab37b30,1,1,1
97eab9beb85b2f50a50da1441c1ad25498282436f987425b51fc20907d0f13d8,1,1,1
5eb3476a8384d7f98a784f2350c9eb9871815789aec8086cba5e88b1889fd90e,1,1,1
81760cb66a9e7d83d876a3fbe31625141b4084316f3e4ab26746a33798e5e7f0,1,1,1
5632bd6c271700b63568b52808d3e373922a65f55d252772712033312b5eac15,1,1,1
b9f58463aeed32b7d7b9362e39fc579d03ef5ed26fb5d173c150ab0186d15ddb,1,1,1
6951b21476bf50a026a8e209be370402b2293765bad93a28b99fd071c954e7f5,1,1,1
6a4542c9b26a330eaabfe02929c50163cbca470c0a21985e8aa2ad8a498e649e,1,1,1
18aa268a4dd071f95aaa140f4565cee5515e38c41a8df2f82bbca64cd327dd5c,1,1,1
c8a84771bf17da2eb1d2b8f3735343b545e4494cd495021ae2df58c8b5c5d26d,1,1,1
520ba9dcaf8de3c00585e8595385ecfa0d14ee08ff79c235f0f2baa8d8a24cb0,1,1,1
9801ba7ab9a6bd0cabe1c2b628ad898886f5422a35680fafcf94dedc8a93819d,1,1,1
b5a97b96b45799b01328c8f86366be61c19d78fe9b8448a89b2e4e24c5623886,1,1,1
09ab282ebae0cc80834645c1b2fdf577aecf00690a1f2a530eb6fd8a52073f82,1,1,1
3a5c037f79eda4d61925529dd68951b92c11642b224f0ff3230c4a79f117e8f6,0,10,1
0802faa692f0f583e7fa79c7a546292e7be6c1105b5900fa075a894a1f5345c3,1,1,1
994e77375b63ba42cb174e58e1d8f0e5ba286c423180a95166bc1709c760e421,1,1,1
6fb3a1918a16385ec374c54a66dc821032346e0717f1f3f065c55444a244a378,1,1,1
d037f3c2cc334674ea9b3afa7dc4453bbde923370f05fbdb03696e25482190d5,1,1,1
0d916c9c1805607fa7f25c299fa05bda94bb7937ac5cd2273c919e62657ef8f7,1,1,1
be1e064f91b1dcac1d98b09918a53a3fcde71fe294ea4ce5fd9afd7068487c0f,1,1,1
63dfced5202c417044abe4bb1d39c96c078ef339f513f16162132fa1dc1acb2b,1,1,1
2e00cae73e08b3a278eba53400ffe4e2f163e990ba8af23add06f59161458da6,1,1,1
a10d3045730f4d5b7964fb227a6036ec296bfc1db8bda77707a705878c4c58bf,1,1,1
c9eda8b8618bdfd2072eff47ef6152dff97434a863218d63138e63088b187a64,1,1,1
033e85deb32eb960d9d40630abe7885e5ac6e0488bdca3c5f8c806164d2c7ae6,1,1,1
ef7ed3f0065cb65e11c296396a7fb6dfb08c24f31385e71f90fae187a7f0b889,1,1,1
040d4ab6af44c565e6dc4427b0dbb0816f4a77a0bb8306d557d77a404acd86ad,1,1,1
2a21c434ce9df342346dcb8f5d9ee663c8af421c383e7c8f2087a102e54f659e,1,1,1
3ccaba19e99ff7f9583c72bd3b2fb367c12aef273a761481ee84152a7062a65a,1,1,1
42adcf1bc1976b02f66d5a33ab41946e7152f9b7ec08046a51625d443092e8cb,1,1,1
b48c6bbcf292d5989ad224b73f715a133e86dcc5f03c103d090a4c04ce69d8ff,1,1,1
6d968c7b32997d03832f6345c35ab8e30f6c76a0bc57a832d0b7df78e7f14275,1,1,1
cf1c69ec87c92ad7a03aa122ae461fa69d043eb5bbea56f8b597514fbe189a42,1,1,1
744193479b55674c02dec4ed73581eafbd7e2db03442360c9c34f9394031ee8f,1,1,1
82803537f16a6ba72c32c21bd14faf373dae7d3c7c6e7b9f7508bfe186ff92b4,1,1,1
f8577d0e9ee99cc1af28a838e5f371d84b588fb8c1b3c84f0f146a6dce7e6298,1,1,1
0f02695a69d6bc79c8e894e89123e0c3848e9abdabd55718e3c2a9f3619bfc99,1,1,1
6b56f120fb737280b0dcea3046b0f86861cbd9e6776ed4da26bdd0436fbef7b4,1,1,1
c63ca6d1680d3fae1ebd375304c775f09168a2c377ebcb708d6a71c9a7e9233e,1,1,1
d01953f37a7436cbc743a2b1499356ab6bbe88d71c67ced40dee3db79dfa2e71,1,1,1
cd2c69dc342145e76574c8b7d0dc47a114a153f028f36eb2934aaca147994cea,1,1,1
1957ace81177bc5bef056a3692fca35b802e0bba20e919bbebb55ddfe17f3888,1,1,1
ac62254310a7b97706d0f9c9231edae274abf6c98f2b7dd09b23d4ff9def2050,1,1,1
339996ddefe78e83885a2eb5363af33ade4bf6a66f77a0866ceed4141614c8f1,1,1,1
5f8e4850f978be78a5ededa3efc9a1202afcedab068f8306aba356a737dcbdab,1,1,1
0690edcee8bfebdddeea1cafd0055ce355ebb9a5c1e9ce45eb84416840d09c55,1,1,1
e7b03135e145d0c125944f88d3fff407288534ef44d40a8861c2472beb910e0a,1,1,1
7e7f86fdbef92517fb4eeda03b1430fc13356337defa888c4a1e4bad2b0851fc,1,1,1
1ea7582f645a225fbb0b4ab429033ba9c50b27fadb734bf5572f72b81dae2391,1,1,1
c454af04978eba685bd6998eb47c867afe1389055697b601e357c01eb95ec1a6,1,1,1
58b5fb7ca39e99489198aeea3ac211c064933d7cf755c173307d3d4dd8ba0804,1,1,1
9f68790f4fac520d0bc3813afbe539ead5e830f5d3fc5ce5e82dda6133ea6bcc,1,1,1
dbd971043c29a547f47fe9fc9764de3584d942790bff7ef10dbf0d63cc9d2884,1,1,1
1ee594f8dc29906692d6bf1e2af5cf02bdf94b5831dcf4eb0eb5f8957006b705,1,1,1
138cff76017a3da1e2245f185d92319290c4271b2f9862eabce28978599aedda,1,1,1
1c849c0a6a78b72e1c88a59ac8de7230f71d615f1dec7c5f18d8a8d1cda3dd95,1,1,1
3c83fc0aac04a358ce57d41a5a817c82d7079a3ceff0a00a31053137c52f22fc,1,1,1
1890c09c31b2d8cd5226546765ad173c0833fc07c28dea2374c08d9351781868,1,1,1
516deee1bd6ba6bdc9849f68517201a68ee3773d9039da48dd6c5a6516aa81cd,1,1,1
56d406b2ffc310588ecda50cdaa31d0bd009a1baace6b21c15c51694bd1fd05e,1,1,1
5c23da2d56dc7b525985cef8daae62e1eef35f8a0efd03fd612bade9dfe945cc,1,1,1
6e0dc8bac6f20e8a18aa1a13081ba30fe2d3137e7b4a4f3eda9e8dd56cde1ac1,1,1,1
7e74daf380463a636eefd683ca69a9ffd0e39c0a4e4caca3af03055dfff02c76,1,1,1
b4a4620a79c4683ebdd7b05880d2abda075a71a9a5123c8b0e203e4390917f83,1,1,1
47fc380781e008ecdc79775f6869933d05d87b8d8e39edbf55a6c27827a338b1,1,1,1
25d25a5abdde8c0f618e8b8b4f5e2eaef57c118384b96f89c209b3c0286548a0,1,1,1
005082a6327e1ec412484ac1b125b72083e6fbecb5b4c12450d5e3f9177ee042,1,1,1
08d67f61d38a0c61819fcb582f4ecd04b8574ccc3a91d0a03ff76fb70ccb557d,1,1,1
d219ec335b9e81ad87b7baa6907a9ec8209ddb5fcf46d78c6f41a0e6ee7c96d1,1,1,1
54a5d38c42780eee2073eb9e4fc88e7e1c95a605af2c4c8e991915d7ab913ead,1,1,1
93cb22ae9cfefb556f03b2d70a880015e2ac6da947994432f51df34bede3e5a0,1,1,1
a0b8d7cec036c3c3bc4a1a0d41c450c16c9ebc0a74ad5fd0bb62aab26e1ca3dd,1,1,1
a9433bad394b0f304231ecafdf16023dd1d346b394bf8ea986c47aec510b3331,1,1,1
e6609713a6f18b63c54d335fdf96a1435eceb95e577c50de0b15361cdbaa9690,1,1,1
8df89b539121d48508d07bb6e62c964848e77d9970c8e3c7aa06065500b410c3,1,1,1
7f58a273aed20bf38a48653e7d7c1eb0f8a00598a53bdddddadc91a1e5f9de0e,1,1,1
73542e00f6ab56d60c4ed4072bc1127cbe7b9a15f588bccb3e6faec4b6899775,1,1,1
a79dfe84b1c97b32154017c44235a6ec77a78ddf4e445075f219300a5914bb5a,1,1,1
87809c548d4153a0c3ef4e9ddbf63c6e99d5a7d9b135a900b4024c7cf40b4e6b,1,1,1
16f3c8897ff3b203aa3760734752c084baadeecc95caeed72441200babef9b0e,1,1,1
7235314afe99c6cbe7b719b914459ea4ca49e701feb077e8bf4c3aa1f0e5a7b0,1,1,1
3f6603c9945aa279924becb6c9c13ea1ceafed903c70f321569604f4b4269a0b,1,1,1
adeedf7d34069aca1304e954902bdf58be61440752d09d1c09ba34c048059434,1,1,1
2daa705dbcb841cb56b474766ec0968ceecae8583d5cf498f059aaa8b878e742,1,1,1
717dcc7eed390aadee685fd794f5bbc858ce73e0fa4c823ccc1519bdc6b12c68,1,1,1
c080439beeac980a17faba0f12415a5c8fcdccf5a464ae77b89222bdf56c7e78,1,1,1
d5035b6bbfb810ff2a8166fc0a1081de0343e6c54415821564d7aa155fca89ea,1,1,1
61f7b5a370ce721d068a7a68f48280245eee465ceeac326f7e0832002b5446dc,1,1,1
3b7163152b5e38c2406512fa2cd3d12778841e882505a5fd1ee4493348b042ab,1,1,1
12d7c68050ea05cd16bd793e996681a57e11824e6acdcc2d56ec9e342b231f2d,1,1,1
5f35cc0edb68969db83624965d4ad63e06ff88b13af4eeff0618b4446bf863e8,1,1,1
5a315cd02a688fac59834362759b54c541f05036b87fa93596ed4c770e6ede94,1,1,1
83a07a3bb569c940aaf4f665d2c9dbaf708e845441a83794cf3a84e37b984ffc,1,1,1
1adf6ecb0a06efc0b06ab447afd2eb48648f8af742205d5180981eb66c4c270c,1,1,1
fd16ed08a67d5616363617b3e249b7d2deb0f924d5aa908e21f7103491b22bb7,1,1,1
1aee18ef1115281bf9878d852a33e73c116879fa3b9466deb3a7270562edf925,1,1,1
5b6deef754ab223ba57c6373cee1e1fd6536e616ab87761be0cd7900c36363ea,1,1,1
b11b0822df38b3dd009deb48d0784c5dafdcd57a27ace6974c9dd647df688d58,1,1,1
405612c54e299a398b4c39d88544593797af7289aff7136ef8db00f0f679e663,1,1,1
6568ce3deb828c2192f492e84a4868d63fa5dc5e95f5b516785eb19f2acb48b4,1,1,1
8b310a566cc0c29224fb823510fc674851d76c4ab724a61f1d1adea182dca3e9,1,1,1
cde5906b01c1b4247709d5aff006133fb227a764cd89f8507b5d1114338150f2,1,1,1
b430d046a9ada1a7a44a69e1628544f73d0d830136098473dd3dbdcfe00d8c34,1,1,1
391bb6804d0fcb53534e8a8ede8c61583bcf68b940c4b116add23374d887151a,1,1,1
56ef5484f2a4f321c9e54c0b644c613fb19a573415aadbb33cff08105816838f,1,1,1
35a2dac86fa759b44f364f3029d51b6b12708cbcbdfa7b109b7b155dad552aa2,1,1,1
3383531f30c6aa6348cb6633e02511d8b03e06da86590a3ffac4cbf2365bfc4c,1,1,1
dfa8e065c310b6f86479e0dfae4bfcc6416f2d822b72e46661f24c5f1cdcdcbd,1,1,1
eecffffaa81558f06f28597d1f14e557eb8e16fbc50ca481e1e12e2a6de7704f,1,1,1
e1915d102d3d92a6128757560e024186bd9e28eab632dc81ab339413e7590714,1,1,1
39597d5a242f0bdf51332475324be5e7419318c83f30c31cb32f2cb5cc129701,1,1,1
916cbcbb64fbf797fe710db64dea71f37f44dba7d2e412c9e0aaac9adef03bd6,1,1,1
803fd048a1bd52d4e36bb7bfe5805f1fbda6b7d280e2600b7e3a4a24b4f7a41d,1,1,1
145b3a0de2ce9b8a3a0696782811090e3a2092ca44925c37b5d1112c12260067,1,1,1
08718e34cc633f2c3459e5f2dd634b69806d6992d4799945c4d7c3922f34ddee,1,1,1
cacd4e31b49706a017b1a86dff3aab6a8be6417ee92fa3bc3a063bbe60ee26a8,1,1,1
655c75e27f542b99eeb5c93ae46a54e5730de6126af31f3b3d2649a5e227d254,1,1,1
223a876222e76d7696fc3ebafffdaa5b092445e4551e1af9ec3f467e7a95a3f4,1,1,1
3eeb8fe2711fd3f0e11d22d4034ac328c4e413a37915bbf40200a1d3420d1337,1,1,1
be1d17f777b2ed814ba90fecadcf083f320c8368e8e64f96a2d11752ca86a26f,1,1,1
19933efc8fc6e118386ee16c28ffe5a6c52d279a65e955736354d4bf4ce6d1c1,1,1,1
dd7b6e78b57318288fc3b6b4d7dab77249cc544b8a268172b73d2f229024cae7,1,1,1
1dc4049de1f795d702d8e3f8b299839d9c8c9d5f99ef78580ea0ed1a5247bf58,1,1,1
4d8f3a4f323bcf34b5626dfef0c5bda2e77b86ed26763439231ad35395cd96af,1,1,1
69bef9dd9540a5fe57f2ad5f03e2e45d9bbe850e14407235f68a22597d32e714,1,1,1
16a904efc57d955f8ed17667f9c36ea100ce61ae25b0e250f06eae325487feea,1,1,1
2b9eee5a4c1545c04be9431784d192d1e2536ea7d6da174fb024e1770be346c0,1,1,1
ff5e4f75a69a1e0035cb82435ebff9835f2753bff886eae1ceb825f487da555a,1,1,1
2753f54af3c7cb1dd2a141f246082bb72fd2346843189649175b5eee8d954132,1,1,1
bff1544d945f2c4761f9c823446cd9336e6b807cb2f6594400ec3c09fcb99cec,1,1,1
bd17fd68eff136556a33260155fda3e0840a04a7c53da2b6c74e57c7727f9a27,1,1,1
400e8f236ea296a3d2fe89f3b4246c9b83eb7ca753cf1dc6a58044fcc62ffe0d,1,1,1
3ed405b78b460868808a220c1bd3a4c7317ac78d90b2d79aefb4c40530ed1c9a,1,1,1
b11e2c5c9aabe482601b34cdc20a7b6c14580f09b74f2433ad2b9137642274ca,1,1,1
aadd223fc3b0684209aa909cb4ad85c9750730aad3ffc6211b42480cafc63701,1,1,1
bd3f181e9d12d1e8c368f6fcbc373e1fa2fb649f23a551030cbb6d74a84ea9e3,1,1,1
8a48ffc778c49999c350c9f1855e7b314cb529f085704983c21f8a77ce61167c,1,1,1
66d0f1a651a54f20846986b454031748f9536531635da05c6a571f41f790008f,1,1,1
8ecc11d0a4e6b26bb8875c64f4fd15e9a08d79e1bf5fe14d263300c8877ca6cd,1,1,1
b98d62f0de38a2ab61cf7452365d21520717c35efd1c1df8178bff81da5c7979,1,1,1
288c39b5fa36773af221bd6646ac8a0aad72c62afec63fdccac465e71ac7c038,1,1,1
fb09600d999a67ca11b0e67873568274973ed662ab274f4f8cc8cf8839b64ab8,1,1,1
40b30d7a95efa42181533599225776b25dfa6725faf33c259c7abc3e684379f4,1,1,1
b5355a2d200545d846274473b9545521f11de962a88fd8b07f356707440a4467,1,1,1
b213dd64e3c058d41bb3c33a46daa5f2c71d4789eac67369308f1928165be225,1,1,1
d1d3ffb655f5aef54235ba4ac0c299c2811881b29bbc1637c73740c6c6d6c136,1,1,1
dd25d20d162488ad354e203461317380474cfdf51dfe51c83661ed04d4d32af2,1,1,1
ae19b3936a39b512ae82dc5cf21520771b552407da29c615b5096003dda3010a,1,1,1
1ffc48414ee444280e0a9dea7029f22fbb83291c1d2b3e5c10ad296a0a622ebe,1,1,1
fedad63d3406fe79e0307eca8e9542733ee16dabe9f7b605af62b5b6dfe95ddc,1,1,1
4eff4e94023def90901385eaa92e99e0bddcf5f63d81af121916541c67ef1304,1,1,1
4ec87059361bb60f716d46ddbdea2656fe9324f7002cf86de1175a40e6e233c8,1,1,1
a2d7ce22ff22e5bf423e688c1886bbd040d33a34686b330c42cf96ab318454ca,1,1,1
e03c5c9f72fef45f126d70931c71a6860c6d8d45d79a30b416aac53db610b2e6,1,1,1
e660f902430a266ca3cea7ea8ed42c8468477c71b8ae1630e108b0e4effdb6ad,1,1,1
319dd1588bcec8d37fe1c985b6c414b1aab01c93d028af8f2f833e1f583d9017,1,1,1
3e8f4eab28436413a059b351beb6b926958da96de15cc26ecff4344a819cf8df,1,1,1
12dc1c164f217f368006346a4de3bc8b8a356e927104ab19b9a77feb8aa5a4f2,1,1,1
84cf175b32498d96a2dc71139429a7a2e78f0d80e85da27df63f6441714eeadf,1,1,1
d10426a1cc0fd9b92a5581fd709a5ae7ec3553d405707035bc4682a92b2db684,1,1,1
6ce16e98b9442a868aa7bd8d8e4a3cba637530f365c13ac592d7757e92644e37,1,1,1
4b5c3b27e32cefe8bff4aafc0e9e06a745b9b7c4e3d2a1d6a3e16816449a6f4e,1,1,1
77182d9b0408dba082453ea1a89a0c2b31a49ebe7db23d9a4c6bc1a5af1dd156,1,1,1
1d85433fbaedc6c31ab84b424aa2351977df044e6ce86c8a3cbd03384832d054,1,1,1
8cdd1d46c5fa7cf75b2cabb4689dd535e8338bc265cd92aa7c9ce60d0b56d1f2,1,1,1
ff84ff71353b613ee621334771be1fc086f6f7ac14243e11791d5ed66ed662ea,1,1,1
4f781e1af76d95dd932b93b647525c584cf474376e1c8b5be4c70fb340f4fe00,1,1,1
c81461c1d237280d5b56cc64db589c0387020185bf248d7bcfc80c8b8e689866,1,1,1
eca905c448e1799c6fbd562812e99ca4715aaccc60e3d0ee45dcadf44d41b4b9,1,1,1
cd3b55960fdbb068cb447fa11afd752a6ed2f735a1b97ad38e9182638972db8e,1,1,1
d925eebb456176b4ba7b677ce923b1c0caa25d48700ce22e9d4da4db4cc2a96f,1,1,1
36c3de21b93dc116b443b36b10e2f012bc279df17847f7175c8d104aeaeced22,1,1,1
62d3303f7f30793e6a96e120394b0361d6ccf42371d820887aba8edee93a9d83,1,1,1
17b9dc938bcf242bd27880e4dc40e8eeabf0f09a4a38090f302fd5d3c56789f7,1,1,1
5e9bf5a53b0ddf2c23c171fe8632105d8442c1a6523e13ed24d9c45cae40befc,1,1,1
15edd0f51d4357458efc35f70d1b5ed35d594ef94b81f92cb09032b5bc4f4a94,1,1,1
4668ef800093828b7f5c70d5c6f73f7b76ef90af8b1faff16c4ea354645d43b6,1,1,1
46a91454a7b1cc225d227b4afbc8ecb6fe6a4bb59b8867594bc3793edc5b8714,1,1,1
3be1047ce87cb300528e0f5d5b5caa27c84b067f2088994e7cfbdbfd90700cd6,1,1,1
096cb85a3a14b7d6eae290ec5e912b30b43af90e2867bcfd182728cf6ef60526,1,1,1
77caab8db630c69659d3bbe5994e905b4bf14a5177c468ca1b2d59942b28508e,1,1,1
0b9680d3d1eec02c49c369699e45815cdc3f17e19cbfe5d04fd77a2f82c0007a,1,1,1
9bcdcd25b2f9a79faa20994ededfdd7f63804feeae5404f3a35d7394308c6632,1,1,1
3f7637079960f8a5d21d8748f5f7229f2a262fb372208a41cb7df9332a16f074,1,1,1
9a4897038d4bc10f7a941c889feee6be555b551a21b31e4a31a960e06e359dd1,1,1,1
b7356cfb9f77b317c171c5354c3e97dd2a9ec9d3df3763d657241c2c4dc752cf,1,1,1
11d2a529da8ea99235ba0edcaaa0faec2b88912201fb7cae0944b72e9990af2b,1,1,1
b603e5d5a5cc0ff4d376b0bd3941050287aaeaef44537e62d06f3ad57617fcff,1,1,1
a9f7c368e35ddca8fa529fd467475716899164162fa1b9ed9820d8e12cea8817,1,1,1
58547094badb9e0809bcddcc37598e1bb78cdace39a991aea3a2afa4de6c32ed,1,1,1
35c8a864b329faaf01a4062b7ed1b4d2f2cd739539572b421879b5a705f57650,1,1,1
3766b5371e8fde91830be993775688216ca53b6d6fcc0b2370ba952002e1da51,1,1,1
05368f1bc03d81d46bb01c5357294633a2623de448a54f3e93d252add6650a6e,1,1,1
fb41f2d0c8f4d7784cea78a24147fefc9ee7cdbc91c945aabd198d4b4000497f,1,1,1
ee21f6c43e07b43fdf21c82c06c1cd2fb9702d6100daa2c744c1135a12f3ba62,1,1,1
1c6861aa429c0c8b3a5be978160a2b5671c5cbb1d8194bc8d54fa2da154f3d8c,0,1,1
ec9ef20ba0657437c51c960dfe8552e8624298d17d72a3513d910d8331020c8f,1,1,1
4d6cafd6c69341e73b63c09c1ec32b2fdded4e0b04d41b88af5afb7f18514ff1,1,1,1
9fcae3358a09480876212cb38e4d76b47d7d4b9ed9e0c9454dc9b5c0f6b8df0e,1,1,1
f5e8623d54c013203e0f8355288025a4a6bd6ae02eb59a403818959882ef0c53,1,1,1
42f64d9dddd167ed5ec3041d9ad7afc046019f122bfc34f03e2de718d36e8b98,1,1,1
8d4f611e46eeda4342ce49c066f5231711e139151bf41024a61cf187064d6667,1,1,1
36339aaab7234da25adbe0b8b7ce1899d5c1a453b68cc64f9dd29336d2ac3168,1,1,1
52d723c63d0d7f00e3d7ce6f024cb9c88022a336ad6a315ef99b5b8626f32639,1,1,1
e36467b3e85ecf3b9f0604379036047a997ffc3d4c2da4716ee031889440658d,1,1,1
e09b0237f36e1f71f38991d35a21b2067ef5c45521bb973183aa7554b4c73427,1,1,1
861ded8e3b1a39596052872160ceb058f8d58e22e1e1ec5429cc918a4a0495cc,1,1,1
4c8a1abd463899b9b58c34bf5ca7f08f00a9e41a3b981135fc0a05f9841d8dec,1,1,1
577d06c9b92ec1e196e65a0189b2ab9e383e616360bacd2a3e23ab8652f6a189,1,1,1
b9dda9b54e397403adac04d6a3185d9cac8e3dbb4185dda3346b0c9913b1a73f,1,1,1
4fb56620cf252e380eb2d648ae039d1250fde57bf9b5c13806366473b4f3029b,1,1,1
f420bd0b7ea1e2d877dd75eaa81817ba159b7f7237af6fa00f771fdf961036f7,1,1,1
85b79274d5bc2a22d1255e71af7c7e0023e051077908a0d9447b63f4f32be55d,1,1,1
336ebcc147aab709311ad6b860db79068df3589c43582f7459a2bae0cf6606d2,1,1,1
ba301ff5a8eaea39d6975af00dead0e931a70fdb61324db1c43df9100a1ee223,1,1,1
e57ac5a1b72219c29b69452cab0c2ad83a8e2fdfc38c91fa6ce9b1c8fe2652c5,1,1,1
7b7393bd8778df3f51ba189a8ec140a17d6bad23a29e3772a8366b950321161e,1,1,1
96be72888a40d78b2f7c3cd05736c2139d10976c30c2ff1e0ed7b19521fb6308,1,1,1
5b0b43891fd3e399369a76518db3e8805450e4a23205dde94fab42107714f77e,1,1,1
96f26c354ff5d553d39ef466193fca54de5653addffae77b12825af01d6ebe73,1,1,1
b65e925ea15d9d36b0afd6080ff430a0af92ea70f8711870153a5078b3c26d8a,1,1,1
65f8f302c2e17e16e3a4bc679a587633e1e54579a300264936402ce1d8d00c72,1,1,1
5f460bf603707fd7d3b0e1ccb8031ea952f443b76ce64ff994ed074f1931f22d,1,1,1
208ea1805b956c4cfa6a1164f48b2460f9e15ac73fa253bbd99d212da2ed5ad5,1,1,1
94b5366e663e586bb6f591cbf5e3d780efd07cef6a43e4a18c41a4da85aacc70,1,1,1
460b1094ab146a20e7c667be957b682cdb550df6f0a242f30b17de4ef89091bd,1,1,1
585221761063f2d8147373fe6eb5cc17b1f142d33f39bdd93821a5ecc4d31502,1,1,1
de2b05d03485778ea6eb28c5e4b3b93d90d8ae64e2c5c5432ae24b0933f7acfe,1,1,1
70f2708d62f2d664d28fd840be6019df3163239defdd0c7622e050bc75118965,1,1,1
675988d27196bcef77c383ba526905fa9dc7bdaf3b0c159dd48095de1be1b94c,1,1,1
3f918f708e00f8c5deefdcd07502691f89d7f48cdd1583a2a76cb22f3edca9bf,1,1,1
775a72f75161cfa0d4902903d9ce4eb4f34387d4fa7368b413d2f0e9a6cd7ac6,1,1,1
0c0b4d061969b9ae5f28899d0d9da7771612d3124b31fc99dd519bb6f15e8090,1,1,1
4cc5002fa21d400b6aade081144b95ff3e316d10f460b02639d7af1368f3320c,1,1,1
a03f68569b73c1bbbb3f85659c3d163b35ec72478abc45407ad207cc423883de,1,1,1
c646804b258342ab3ed20b8e9fee5e642c2794e77cbeb68c6f2741a1db52c7ba,1,1,1
f5768fda81b2cbab87f0341723d6b6c7b936e75ce3548577f5ceabbaf4194684,1,1,1
abb23470042419e92b1feaa1657464cb456eea842030e8689b5e86963c9f0d70,1,1,1
a17fbf35bc78baf4d2a73ee2e8e1ab21167c6eb8c7686ca9446fadc67406aeb9,1,1,1
af97d8e062771e05e90e465a9737e56a20fcb2604de6b6dd0f646f0bdc693bef,1,1,1
be949098ebbd3d73f7457479767706793f04f3c52960d77ba5ed3eb767531a6b,1,1,1
3520af279d508fd85982bd27341329d0d708e4004cb0d8ed74ed163091d5f435,1,1,1
63900b87acc390b7076bb9058e3aae4b82669b4d78e12f8ed5e70230a6d0bb49,1,1,1
31530e79873bb554edacc47f9cfa56876d7a7eb818e788acb5f89c6e6b627ba6,1,1,1
538b3e96a4562df5a626215924f3feda59e4bad8c7bcc5e044bb4b00ff385ea9,1,1,1
aea3c4e3504be0dfed155b2d990f3c4384f64155dfcd0eaf4b363142f9949b4f,1,1,1
728b80555e5bda8efaef7709bdd9a8d387af80e8ec550f5ed963e6ecb8070290,1,1,1
bb6c8f0ce719c5e89fe4c6cde74c6e4c6275ba797d179b6a7857b675d4ab8eb6,1,1,1
e205eb704d2f23bc8e05da3c7a36ce190433a255cf9fff27ad8b60669dbfa178,1,1,1
9f2139625d509f43501e81d1dfd1fbd248b1982b5fa55ef724b197364350359f,1,1,1
39c42a8e6fa857a303eff95576efae844988b0cdc25663591641c278eebb64a8,1,1,1
49ff15d522e22c81383bd86bec5511699d90f79fa6cad6b2db97e20ce8e34fc7,1,1,1
6a0cdd4554684c9ce25b894722363f9a2dc4f30e074e1dec4e2a497d3f197686,1,1,1
